2311.89,NaN
2323.28,NaN
2334.63,NaN
2345.90,NaN
2357.11,NaN
2368.28,NaN
2379.37,NaN
2390.42,NaN
2401.40,NaN
2412.34,NaN
